policy,task,block_index,seed,mode,status,success,action_calls,step_limit,termination,instruction,origin,record_path,record_sha256
xvla,attribute_select,18,100160,color:red,success,1,69,400,task_success,Fetch the red block.,reused,xvla/attribute_select/attribute_select_ep100160_result.json,ee86834c814f6b0235807687875b46c9c245e04bf8dea2acaf1f5e477a7ec3eb
xvla,attribute_select,18,100161,color:blue,failure,0,400,400,action_limit,Reach for the blue block and lift it.,reused,xvla/attribute_select/attribute_select_ep100161_result.json,9115bed308a483063d6937408677c55ca1510c5fea30d88fa783615c169107e3
xvla,attribute_select,18,100162,decal:cat,success,1,98,400,task_success,Reach for the block with a cat on it and lift it.,reused,xvla/attribute_select/attribute_select_ep100162_result.json,e6f3283870a361facc481c09aabb8ee2f2ce9c7e5ec2b6edaa5747b69ec94582
xvla,attribute_select,18,100163,decal:dog,failure,0,400,400,action_limit,Fetch the block with a dog on it.,reused,xvla/attribute_select/attribute_select_ep100163_result.json,52de27cfa443e897f9615c1f672e8e2e5474ca40448a1069923501d0d7aba401
xvla,attribute_select,18,100164,shape:block,failure,0,400,400,action_limit,Reach for the cube and lift it.,reused,xvla/attribute_select/attribute_select_ep100164_result.json,2c4bc4a77798ee12c45495a9b08d2a507da98d6836f2b78c0ea83b8e0ac5afb4
xvla,attribute_select,18,100165,shape:bar,failure,0,400,400,action_limit,Fetch the long bar.,reused,xvla/attribute_select/attribute_select_ep100165_result.json,0c4c69b31163d2f3882f850a09ef1beef57649620a24e1e21108a4234f4b233c
xvla,attribute_select,18,100166,size:big,failure,0,400,400,action_limit,Fetch the big block.,reused,xvla/attribute_select/attribute_select_ep100166_result.json,ae64a3ac2df4e5cfcde884311c72e0d9440ebf98a23a8c120e1b4c4f145815de
xvla,attribute_select,18,100167,size:small,success,1,94,400,task_success,Reach for the small block and lift it.,reused,xvla/attribute_select/attribute_select_ep100167_result.json,a7541ca9f642a24df3f62302a9c8723153acf0a8654f0395439442e8dbd130ee
xvla,attribute_select,19,100168,color:red,success,1,95,400,task_success,Fetch the red block.,reused,xvla/attribute_select/attribute_select_ep100168_result.json,46ea2a22e7aca59ea31696a0b6b1b3b0426b6de8429b119966ecf58de38af6ff
xvla,attribute_select,19,100169,color:blue,failure,0,400,400,action_limit,Reach for the blue block and lift it.,reused,xvla/attribute_select/attribute_select_ep100169_result.json,5d4a4bf8e720668c5635ec51ec1a280685eaac254a4fd7618ade15104488a7ef
xvla,attribute_select,19,100170,decal:cat,success,1,94,400,task_success,Fetch the block with a cat on it.,reused,xvla/attribute_select/attribute_select_ep100170_result.json,2911025626fb078064fba07ae7728b4936f7f7d46a470f95b7a4c3b948385139
xvla,attribute_select,19,100171,decal:dog,success,1,94,400,task_success,Reach for the block with a dog on it and lift it.,reused,xvla/attribute_select/attribute_select_ep100171_result.json,fe52374ceafc7ab5c74d2d9c6731a6ae92a2cfd5cb09c373829662c58b056a10
xvla,attribute_select,19,100172,shape:block,failure,0,400,400,action_limit,Reach for the cube and lift it.,reused,xvla/attribute_select/attribute_select_ep100172_result.json,673c2e0339f1df96396cff339068483a23db19b8f4c36ae74d964f8737aa7b2e
xvla,attribute_select,19,100173,shape:bar,failure,0,400,400,action_limit,Fetch the long bar.,reused,xvla/attribute_select/attribute_select_ep100173_result.json,8946daaa3bbdb9f1ff49ac2f888d2787d0917ea1882f26421453e7357113a931
xvla,attribute_select,19,100174,size:big,failure,0,400,400,action_limit,Reach for the big block and lift it.,reused,xvla/attribute_select/attribute_select_ep100174_result.json,fd9576fe9c417a129d77cf9518d0b5051aac1d38e2d255740c2527a9c6388c51
xvla,attribute_select,19,100175,size:small,success,1,92,400,task_success,Fetch the small block.,reused,xvla/attribute_select/attribute_select_ep100175_result.json,6810d9a8e38b486b33a92c344875b499ae602efa8468674439dbe37625bed931
xvla,arm_select,0,500000,left,success,1,218,400,task_success,Use the left arm to retrieve the block.,new,xvla/arm_select/arm_select_ep500000_result.json,106d4b526d461959fff5e3a62860f70f9e48f69a7f0bd1aa988acb464f8985fa
xvla,arm_select,0,500001,right,failure,0,400,400,action_limit,Use the right arm to retrieve the block.,new,xvla/arm_select/arm_select_ep500001_result.json,b8d79571e2c48f33ef59f5b1b83adb2104aeb5deeb32deae172818955bd0ee87
xvla,arm_select,1,500002,left,failure,0,400,400,action_limit,"With the left arm, grab the block.",new,xvla/arm_select/arm_select_ep500002_result.json,fc884f24d75acb904ef35032ba473b4c4dda304e5a23fa5b8acc0f9e51fee315
xvla,arm_select,1,500003,right,failure,0,400,400,action_limit,"With the right arm, grab the block.",new,xvla/arm_select/arm_select_ep500003_result.json,0e612b0784950d517a6caa177cd51b6b3ae3b4e9ccb2ccd6b86e3a5b1ba3f704
xvla,arm_select,2,500004,left,failure,0,400,400,action_limit,Retrieve the block with the left arm.,new,xvla/arm_select/arm_select_ep500004_result.json,935ef9f46a428749008616cc212816bfde5852e4cbe4dbdbb20d1869218ded49
xvla,arm_select,2,500005,right,failure,0,400,400,action_limit,Retrieve the block with the right arm.,new,xvla/arm_select/arm_select_ep500005_result.json,fb8a33de727c3b57752c3b372f9ceda5ca614dad366a56fd48304ce7c76dbde1
xvla,arm_select,3,500006,left,failure,0,400,400,action_limit,Have the left arm take the block.,new,xvla/arm_select/arm_select_ep500006_result.json,549939825c2c4b1acec7a3726b38f0e82d6d79c6f43db044cdd96408b0a1145e
xvla,arm_select,3,500007,right,failure,0,400,400,action_limit,Have the right arm take the block.,new,xvla/arm_select/arm_select_ep500007_result.json,676a0a5b9b564e4be98fd5cfc858f1f61b09146cf929d2464a5a7d6bb3f0bce4
xvla,arm_select,4,500008,left,failure,0,400,400,action_limit,Pick up the block carefully with the left arm.,new,xvla/arm_select/arm_select_ep500008_result.json,d9be61b53f35d0e9e6958969b29735ba3f93e4972567335b60e297dc6b15f2fa
xvla,arm_select,4,500009,right,failure,0,400,400,action_limit,Pick up the block carefully with the right arm.,new,xvla/arm_select/arm_select_ep500009_result.json,f94a7943efd85854d28e6b024a841f1ff41b6672f8443aea2e7ecb8bf00afced
xvla,arm_select,5,500010,left,failure,0,400,400,action_limit,"With the left arm, grab the block.",new,xvla/arm_select/arm_select_ep500010_result.json,99e516c90b379c97e1f18fe9e24daad1c2ef75908153d5bda595ab7bc8ff5823
xvla,arm_select,5,500011,right,failure,0,400,400,action_limit,"With the right arm, grab the block.",new,xvla/arm_select/arm_select_ep500011_result.json,eed8d7efa3249197f33318ffecccf77b1b3f623980106a96d03bc9d15e4d4667
xvla,arm_select,6,500012,left,failure,0,400,400,action_limit,Collect the block using the left arm.,new,xvla/arm_select/arm_select_ep500012_result.json,a48a776b16b01da1ca767db6f02199c0968ba62e7fd4678e8579c523db5a330c
xvla,arm_select,6,500013,right,failure,0,400,400,action_limit,Collect the block using the right arm.,new,xvla/arm_select/arm_select_ep500013_result.json,95347b429fb143a5ded628a65f94bb7d316611d68cd12f8aee21a94ad6ee9ffb
xvla,arm_select,7,500014,left,failure,0,400,400,action_limit,Retrieve the block with the left arm.,new,xvla/arm_select/arm_select_ep500014_result.json,09a15b3036752f20993c701a1d538d1d99ed72b74b0edac1b2239416b8afd91b
xvla,arm_select,7,500015,right,success,1,96,400,task_success,Retrieve the block with the right arm.,new,xvla/arm_select/arm_select_ep500015_result.json,657337972df17a0ca64838c8443448bcbf1d2c94430f44214a15f301c2dd55b8
xvla,arm_select,8,500016,left,success,1,96,400,task_success,Employ the left arm to lift the block.,new,xvla/arm_select/arm_select_ep500016_result.json,c3a68aaefa7b74425cba63bb23384892524b947a8f9ef051be333d2d2304ed75
xvla,arm_select,8,500017,right,failure,0,400,400,action_limit,Employ the right arm to lift the block.,new,xvla/arm_select/arm_select_ep500017_result.json,ec1ac6ee3dfc554cd289e57ddca46f31f4ea93e150c4feb5ca0b6552a427e26b
xvla,arm_select,9,500018,left,failure,0,400,400,action_limit,Pick up the block carefully with the left arm.,new,xvla/arm_select/arm_select_ep500018_result.json,a594bcf1d2db5a8fadc9ec42cc8c223e8ec51bbe3efa2915334b6636b21092a0
xvla,arm_select,9,500019,right,failure,0,400,400,action_limit,Pick up the block carefully with the right arm.,new,xvla/arm_select/arm_select_ep500019_result.json,afdcc6abdc0e73a216b84726494d5fc18a15e3c3dc8542aa9ff9b68fe4e3e20d
xvla,arm_select,10,500020,left,failure,0,400,400,action_limit,Employ the left arm to lift the block.,new,xvla/arm_select/arm_select_ep500020_result.json,e568caed0e6938451e1348eec76d1582157c31b135993060c17359b530518d6b
xvla,arm_select,10,500021,right,success,1,97,400,task_success,Employ the right arm to lift the block.,new,xvla/arm_select/arm_select_ep500021_result.json,6ffa1106f3a774c8523549d6cc869ba747f1841f8afdb5bcfc0f65b7983d92bb
xvla,arm_select,11,500022,left,failure,0,400,400,action_limit,Have the left arm take the block.,new,xvla/arm_select/arm_select_ep500022_result.json,f2e5d81e8dac06fc87e3a3773c5b6710578afb360b1727c947502cba7338c48d
xvla,arm_select,11,500023,right,failure,0,400,400,action_limit,Have the right arm take the block.,new,xvla/arm_select/arm_select_ep500023_result.json,c20a54df30a3f3a91bcef42775474fefec2154ca8bcecdf75edbaedc15f108bc
xvla,arm_select,12,500024,left,failure,0,400,400,action_limit,Employ the left arm to lift the block.,new,xvla/arm_select/arm_select_ep500024_result.json,05ec2d3f38204347e9d0010f0af7d04e85531a180e5ed9168f58356481a201dd
xvla,arm_select,12,500025,right,failure,0,400,400,action_limit,Employ the right arm to lift the block.,new,xvla/arm_select/arm_select_ep500025_result.json,4d1fe8775a63ae82478f28e977130f604090807a520f78cb75b33e4c910c9b5f
xvla,arm_select,13,500026,left,failure,0,400,400,action_limit,Use the left arm to retrieve the block.,new,xvla/arm_select/arm_select_ep500026_result.json,63bea55b1390fcec2b2aa74760e11fda4818f323ef6a1e44dd37932be1fa0644
xvla,arm_select,13,500027,right,failure,0,400,400,action_limit,Use the right arm to retrieve the block.,new,xvla/arm_select/arm_select_ep500027_result.json,608c0d0155e4458d07dd556c9cd3c3592c986fdbc94041f63cd5ec6a21d7504c
xvla,arm_select,14,500028,left,failure,0,400,400,action_limit,Pick up the block carefully with the left arm.,new,xvla/arm_select/arm_select_ep500028_result.json,d3a32b6246140082a1f0e893603e40979ee3ef720016553eac2dd8bb9b881938
xvla,arm_select,14,500029,right,failure,0,400,400,action_limit,Pick up the block carefully with the right arm.,new,xvla/arm_select/arm_select_ep500029_result.json,ededc975b64745db361c9dcb5d3dae3ebbd2b2693107b4d118e03e8fe7d9c8fe
xvla,arm_select,15,500030,left,failure,0,400,400,action_limit,Collect the block using the left arm.,new,xvla/arm_select/arm_select_ep500030_result.json,009542c500c44fe967afbb064b581db0505cafcae8be4428a55c886a147ea80c
xvla,arm_select,15,500031,right,failure,0,400,400,action_limit,Collect the block using the right arm.,new,xvla/arm_select/arm_select_ep500031_result.json,8b69defedeed7dcb9ad1aabc156c0b5a6834c1abc18e5cac3c51736c0e30281e
xvla,arm_select,16,500032,left,failure,0,400,400,action_limit,Let the left arm grab the block.,new,xvla/arm_select/arm_select_ep500032_result.json,7518fc96fb191e8ce64bec9ca01fba11b25fd8abb1013d205d1e7d9b32311ce9
xvla,arm_select,16,500033,right,failure,0,400,400,action_limit,Let the right arm grab the block.,new,xvla/arm_select/arm_select_ep500033_result.json,14cfb457e0669ab19b2ef784f73db4b47bc4f18e3e013f0073765c7fd58c7abe
xvla,arm_select,17,500034,left,failure,0,400,400,action_limit,Use the left arm to hold the block.,new,xvla/arm_select/arm_select_ep500034_result.json,99768f1973982c33a8032f1a088980628cda29e812561f8792c34bf5a31962ee
xvla,arm_select,17,500035,right,failure,0,400,400,action_limit,Use the right arm to hold the block.,new,xvla/arm_select/arm_select_ep500035_result.json,0a1a1e2e94cdfe6244fb71087c13bc7761f84d4e3c5630bac3f5e0860e599a83
xvla,arm_select,18,500036,left,failure,0,400,400,action_limit,Have the left arm take the block.,new,xvla/arm_select/arm_select_ep500036_result.json,3cdf37b0853a6b838671401a230b63f291de966f6b1ad89e9b1e502147872307
xvla,arm_select,18,500037,right,failure,0,400,400,action_limit,Have the right arm take the block.,new,xvla/arm_select/arm_select_ep500037_result.json,5ca33d834e68fb58b1c8160b3e2ffa453958c2b5d42542a263ddf5bc43158890
xvla,arm_select,19,500038,left,failure,0,400,400,action_limit,"With the left arm, grab the block.",new,xvla/arm_select/arm_select_ep500038_result.json,147f4193d09ce5a83c56cca1b5558869a61cf8573e881b58e12b6461dacd56c6
xvla,arm_select,19,500039,right,success,1,97,400,task_success,"With the right arm, grab the block.",new,xvla/arm_select/arm_select_ep500039_result.json,ca172db855cf810d16fadd1b3dba84b5a2640b7f33939931294a0a55ba8a88e9
xvla,stack_sequence,0,100008,red>green>blue,failure,0,1200,1200,action_limit,"Put red block down, green block on red block, blue block on green block.",reused,xvla/stack_sequence/stack_sequence_ep100008_result.json,453f270fed497f82ebbc604d703e768efd808b2630cb150666ccf069f10efb7d
xvla,stack_sequence,0,100009,red>blue>green,failure,0,1200,1200,action_limit,Stack green block over blue block and blue block over red block.,reused,xvla/stack_sequence/stack_sequence_ep100009_result.json,c0fe20baf422538a40b729e6dc85f9eb46146236458934dec00c0513b2ade443
xvla,stack_sequence,0,100010,green>red>blue,failure,0,1200,1200,action_limit,"From the bottom up: green block, then red block, then blue block.",reused,xvla/stack_sequence/stack_sequence_ep100010_result.json,0559a2e12d8b3e7c58bf5d888069b6a5a2ecc56a97683b2e00dd93abd68f4a24
xvla,stack_sequence,0,100011,green>blue>red,failure,0,1200,1200,action_limit,"Bottom to top, the order is green block, blue block, red block.",reused,xvla/stack_sequence/stack_sequence_ep100011_result.json,a1260a0a4aaea6879d70e4dbb6b09a50922962b3a2f2dd4eb75909f1947a6734
xvla,stack_sequence,0,100012,blue>red>green,failure,0,1200,1200,action_limit,"Place blue block at the base, add red block, and top it with green block.",reused,xvla/stack_sequence/stack_sequence_ep100012_result.json,49e642502e32a89b5eb404be6da4493a79882b89395a43852f0217466da7e9da
xvla,stack_sequence,0,100013,blue>green>red,failure,0,1200,1200,action_limit,"First set blue block, then green block, then red block at the very top.",reused,xvla/stack_sequence/stack_sequence_ep100013_result.json,765a48859406f20f588ac3d5636cd05b295292b04d6d30d3cae1900e718a3bad
xvla,stack_sequence,1,100014,red>green>blue,failure,0,1200,1200,action_limit,"First set red block, then green block, then blue block at the very top.",reused,xvla/stack_sequence/stack_sequence_ep100014_result.json,94ea97ae9851371753f8bb0c4dcd65ebe2e16b322adb2e83568bb60c939154e2
xvla,stack_sequence,1,100015,red>blue>green,failure,0,1200,1200,action_limit,"From the bottom up: red block, then blue block, then green block.",reused,xvla/stack_sequence/stack_sequence_ep100015_result.json,33e726648f331ff08ee32929d29e0dd3ad92d36cebfa822c069eb4d3687d0840
xvla,stack_sequence,1,100016,green>red>blue,failure,0,1200,1200,action_limit,"Build a column: green block lowest, then red block, then blue block on top.",reused,xvla/stack_sequence/stack_sequence_ep100016_result.json,99a8ddba45f1539bc68388fcb9cf8fa61092ac0e9cfcda4f8ef214af3bd22d09
xvla,stack_sequence,1,100017,green>blue>red,failure,0,1200,1200,action_limit,"Put green block down, blue block on green block, red block on blue block.",reused,xvla/stack_sequence/stack_sequence_ep100017_result.json,260a349809f1a75b92b6801a301d56058f67a924e986d040c994879441dbbff6
xvla,stack_sequence,1,100018,blue>red>green,failure,0,1200,1200,action_limit,"From the bottom up: blue block, then red block, then green block.",reused,xvla/stack_sequence/stack_sequence_ep100018_result.json,e03b2f5d1f6c6dea697f7b09df18f31ba885899f6840c22c348c536a5cafa200
xvla,stack_sequence,1,100019,blue>green>red,failure,0,1200,1200,action_limit,"Rest green block on blue block, then rest red block on green block.",reused,xvla/stack_sequence/stack_sequence_ep100019_result.json,6df00ea1f78e942538f5d67d19365c98dcf6d16054082c06701aeb904208e59d
xvla,stack_sequence,2,100020,red>green>blue,failure,0,1200,1200,action_limit,"Lay red block first, green block second, blue block third, each on the last.",reused,xvla/stack_sequence/stack_sequence_ep100020_result.json,b048bfc30bc29fbdfc50c6b1a2af7ab430cea396d723317eb6789d5a4dc98935
xvla,stack_sequence,2,100021,red>blue>green,failure,0,1200,1200,action_limit,"Order the tower red block, blue block, green block from bottom to top.",reused,xvla/stack_sequence/stack_sequence_ep100021_result.json,01affd17a5446ba3cc291b848b8c03feed62095ac30e44f4b10777adc30117cc
xvla,stack_sequence,2,100022,green>red>blue,failure,0,1200,1200,action_limit,"Put green block down, red block on green block, blue block on red block.",reused,xvla/stack_sequence/stack_sequence_ep100022_result.json,f15a7d0b4c08b9d6f230b70eaae8ad20fbe26442f2f32e67065b63523fc972e1
xvla,stack_sequence,2,100023,green>blue>red,failure,0,1200,1200,action_limit,"Place green block at the base, add blue block, and top it with red block.",reused,xvla/stack_sequence/stack_sequence_ep100023_result.json,8f99c69f37c5fee8505a95aa30c06cfe3583a241b741794ab39798b8025dceb1
xvla,stack_sequence,2,100024,blue>red>green,failure,0,1200,1200,action_limit,"Place blue block at the base, add red block, and top it with green block.",reused,xvla/stack_sequence/stack_sequence_ep100024_result.json,ce3638c0cbeab3afe76d7ac3cef84e53d9e7852494397db12921438c0d4b7cf8
xvla,stack_sequence,2,100025,blue>green>red,failure,0,1200,1200,action_limit,"First set blue block, then green block, then red block at the very top.",reused,xvla/stack_sequence/stack_sequence_ep100025_result.json,b2b808280766d0c3fb95beb22530c72aa88bd3bac9f5cb0c28b0d769290e2647
xvla,stack_sequence,3,100026,red>green>blue,failure,0,1200,1200,action_limit,"From the bottom up: red block, then green block, then blue block.",reused,xvla/stack_sequence/stack_sequence_ep100026_result.json,7de90c9d30c35be5655b2f5b4e9d11a98389d5884ca829ae8f7a38422c098272
xvla,stack_sequence,3,100027,red>blue>green,failure,0,1200,1200,action_limit,"Put red block down, blue block on red block, green block on blue block.",reused,xvla/stack_sequence/stack_sequence_ep100027_result.json,951582d4eca6776321eb8e780e908c0a16ce7194c855deab507a5c70205f752e
xvla,stack_sequence,3,100028,green>red>blue,failure,0,1200,1200,action_limit,"Bottom to top, the order is green block, red block, blue block.",reused,xvla/stack_sequence/stack_sequence_ep100028_result.json,1170b167720220cf9a92eff9204cd1126ab4dd8fc8554fa6eae54d1d11c2d30f
xvla,stack_sequence,3,100029,green>blue>red,failure,0,1200,1200,action_limit,"Lay green block first, blue block second, red block third, each on the last.",reused,xvla/stack_sequence/stack_sequence_ep100029_result.json,b743ecacf07f0e1510eecf5d56ba77233761e62187b174c2ba15b91996ccc3f6
xvla,stack_sequence,3,100030,blue>red>green,failure,0,1200,1200,action_limit,"Put blue block down, red block on blue block, green block on red block.",reused,xvla/stack_sequence/stack_sequence_ep100030_result.json,a0b347763faa2ac63be4b73bae8e7b5408664318a57f2034228d08bd358ade83
xvla,stack_sequence,3,100031,blue>green>red,failure,0,1200,1200,action_limit,Stack red block over green block and green block over blue block.,reused,xvla/stack_sequence/stack_sequence_ep100031_result.json,c3ab21b1e807991a685c71796ef0597bbfdb53e2ef841aa784d8b9ee958590af
xvla,stack_sequence,4,100032,red>green>blue,failure,0,1200,1200,action_limit,"From the bottom up: red block, then green block, then blue block.",reused,xvla/stack_sequence/stack_sequence_ep100032_result.json,9f4c39da2d26bee31b865a1ede6d59a0c01ed0bd77fcf30374aa02fff75bd670
xvla,stack_sequence,4,100033,red>blue>green,failure,0,1200,1200,action_limit,"Order the tower red block, blue block, green block from bottom to top.",reused,xvla/stack_sequence/stack_sequence_ep100033_result.json,38354f44e225f7323047fe8b7e844442484f393a1b43162245fc2347e90ecc7c
xvla,stack_sequence,4,100034,green>red>blue,failure,0,1200,1200,action_limit,"Rest red block on green block, then rest blue block on red block.",reused,xvla/stack_sequence/stack_sequence_ep100034_result.json,4f28022e1e4a826f48dcee2edb453542ccdd983388c594c62dcaeb86ec380acd
xvla,stack_sequence,4,100035,green>blue>red,failure,0,1200,1200,action_limit,"Build a column: green block lowest, then blue block, then red block on top.",reused,xvla/stack_sequence/stack_sequence_ep100035_result.json,945d91a24b97a972d28bd40edca27eb40183482eac8f7a73bef8a42bef3ad5c3
xvla,stack_sequence,4,100036,blue>red>green,failure,0,1200,1200,action_limit,"Lay blue block first, red block second, green block third, each on the last.",reused,xvla/stack_sequence/stack_sequence_ep100036_result.json,e8fd99812eb00ca25b730a5ce88b51e5fbead0432367672c8820da1efb2a649a
xvla,stack_sequence,4,100037,blue>green>red,failure,0,1200,1200,action_limit,"Bottom to top, the order is blue block, green block, red block.",reused,xvla/stack_sequence/stack_sequence_ep100037_result.json,3d8ecac08d42c40709aa8189b660154bf641ce781bb823fcf15bc8a95344352a
xvla,stack_sequence,5,100038,red>green>blue,failure,0,1200,1200,action_limit,Stack blue block over green block and green block over red block.,reused,xvla/stack_sequence/stack_sequence_ep100038_result.json,2142da695abb540d2ce14d5152fcf07222105bfe5efb035ba1ef4a5f538dcc1b
xvla,stack_sequence,5,100039,red>blue>green,failure,0,1200,1200,action_limit,"Build a column: red block lowest, then blue block, then green block on top.",reused,xvla/stack_sequence/stack_sequence_ep100039_result.json,4858dbc7722e1e8fef49318fe3eef871985b8b3c43c5525c8b66b21b53cbf8c8
xvla,stack_sequence,5,100040,green>red>blue,failure,0,1200,1200,action_limit,"Bottom to top, the order is green block, red block, blue block.",reused,xvla/stack_sequence/stack_sequence_ep100040_result.json,703eabc0fda69fc891432901b042f238602ee1e54537053cacce29f14251c029
xvla,stack_sequence,5,100041,green>blue>red,failure,0,1200,1200,action_limit,"Order the tower green block, blue block, red block from bottom to top.",reused,xvla/stack_sequence/stack_sequence_ep100041_result.json,89aa453eaa7d32ca661fc1d50ece46ca63040ea00eca63363a8a6ad1aa253458
xvla,stack_sequence,5,100042,blue>red>green,failure,0,1200,1200,action_limit,Stack green block over red block and red block over blue block.,reused,xvla/stack_sequence/stack_sequence_ep100042_result.json,e71153a40b95ad255a1617925e8791c3548faeaa4967fd17cc447825e935515c
xvla,stack_sequence,5,100043,blue>green>red,failure,0,1200,1200,action_limit,"Place blue block at the base, add green block, and top it with red block.",reused,xvla/stack_sequence/stack_sequence_ep100043_result.json,eff67ff34b0acca5e38164ab301d36d46cecbaf21f09f431bb873c4864588ae6
xvla,stack_sequence,6,100050,red>green>blue,failure,0,1200,1200,action_limit,"Put red block down, green block on red block, blue block on green block.",reused,xvla/stack_sequence/stack_sequence_ep100050_result.json,6a1551701eea2d532342dabb06864d65bf65580f4e1f1e6a01bc2a20bc459b34
xvla,stack_sequence,6,100051,red>blue>green,failure,0,1200,1200,action_limit,"Rest blue block on red block, then rest green block on blue block.",reused,xvla/stack_sequence/stack_sequence_ep100051_result.json,420716266a7bd12f35b7d9e4b10b8bbdb90f28e76996d443f9488d18fd98d592
xvla,stack_sequence,6,100052,green>red>blue,failure,0,1200,1200,action_limit,"Bottom to top, the order is green block, red block, blue block.",reused,xvla/stack_sequence/stack_sequence_ep100052_result.json,6cbac8133ec24bf854663e99ecd02f2d46fbaff9fa603218acd40dda2485d745
xvla,stack_sequence,6,100053,green>blue>red,failure,0,1200,1200,action_limit,"Bottom to top, the order is green block, blue block, red block.",reused,xvla/stack_sequence/stack_sequence_ep100053_result.json,be7e432ff61c24bae491c0d9b5916485c84ad7e0a9eda465f1180143242e8a23
xvla,stack_sequence,6,100054,blue>red>green,failure,0,1200,1200,action_limit,"First set blue block, then red block, then green block at the very top.",reused,xvla/stack_sequence/stack_sequence_ep100054_result.json,ec870a48e4b0fefcff051256fa0cc2e54a87c4412c81ff6e73cb4c8ad31bd05c
xvla,stack_sequence,6,100055,blue>green>red,failure,0,1200,1200,action_limit,"Put blue block down, green block on blue block, red block on green block.",reused,xvla/stack_sequence/stack_sequence_ep100055_result.json,bf7f20b489b152f786f1ece83cbf44f0fd5f44bafe3328869677bc07ee34ad5a
xvla,stack_sequence,7,100062,red>green>blue,failure,0,1200,1200,action_limit,"Put red block down, green block on red block, blue block on green block.",reused,xvla/stack_sequence/stack_sequence_ep100062_result.json,17b4a9d2e55581a7fa2c8822530aff626e83a1cee350580756bcf417ec5d9e10
xvla,stack_sequence,7,100063,red>blue>green,failure,0,1200,1200,action_limit,"Order the tower red block, blue block, green block from bottom to top.",reused,xvla/stack_sequence/stack_sequence_ep100063_result.json,a1f062bdcaae2d996d974c163e5a38f837be7dcc1beefa55597062342e95a9ea
xvla,stack_sequence,7,100064,green>red>blue,failure,0,1200,1200,action_limit,"Rest red block on green block, then rest blue block on red block.",reused,xvla/stack_sequence/stack_sequence_ep100064_result.json,e718cabedd961be3cb2706547a37fa545b5e09f17db436793fbf04847113f7b2
xvla,stack_sequence,7,100065,green>blue>red,failure,0,1200,1200,action_limit,"Build a column: green block lowest, then blue block, then red block on top.",reused,xvla/stack_sequence/stack_sequence_ep100065_result.json,b2e538ede81ca5bac2f190d69789a105cbb9f178c18106c7eed70e9ca66b7fa9
xvla,stack_sequence,7,100066,blue>red>green,failure,0,1200,1200,action_limit,"Put blue block down, red block on blue block, green block on red block.",reused,xvla/stack_sequence/stack_sequence_ep100066_result.json,5c5f88676b9310f975e03f50a29db5a012f0f1ab91ae3778f2246d149629d46b
xvla,stack_sequence,7,100067,blue>green>red,failure,0,1200,1200,action_limit,"Order the tower blue block, green block, red block from bottom to top.",reused,xvla/stack_sequence/stack_sequence_ep100067_result.json,7f9f248ca250ada50be8a970495494cfcfd31593e8960ae0ba56fed6e7ec75b8
xvla,stack_sequence,8,100068,red>green>blue,failure,0,1200,1200,action_limit,"From the bottom up: red block, then green block, then blue block.",reused,xvla/stack_sequence/stack_sequence_ep100068_result.json,f63454bc8e01d386ca1eabd1cdc4cf4ee6ef6d0b737e9e30a013d0293ec38710
xvla,stack_sequence,8,100069,red>blue>green,failure,0,1200,1200,action_limit,"Build a column: red block lowest, then blue block, then green block on top.",reused,xvla/stack_sequence/stack_sequence_ep100069_result.json,b49dbad0d17ef27d7722e4accacfca4e6acf60b0ffa813bf8e9904e7bef4c78d
xvla,stack_sequence,8,100070,green>red>blue,failure,0,1200,1200,action_limit,"Lay green block first, red block second, blue block third, each on the last.",reused,xvla/stack_sequence/stack_sequence_ep100070_result.json,860040a8ff18a3e158ae919e951e8a62fa51e142079549a950fbfc265c7558b4
xvla,stack_sequence,8,100071,green>blue>red,failure,0,1200,1200,action_limit,"Rest blue block on green block, then rest red block on blue block.",reused,xvla/stack_sequence/stack_sequence_ep100071_result.json,0189db6b08f3a8a044901eeacc0c0209c5702c3e26533163eb71cd33a7dd6a0b
xvla,stack_sequence,8,100072,blue>red>green,failure,0,1200,1200,action_limit,"Lay blue block first, red block second, green block third, each on the last.",reused,xvla/stack_sequence/stack_sequence_ep100072_result.json,ab3a5a2c903bdaffbe1febd53e6b605daf096f2f677054af3bb41953c703c556
xvla,stack_sequence,8,100073,blue>green>red,failure,0,1200,1200,action_limit,"First set blue block, then green block, then red block at the very top.",reused,xvla/stack_sequence/stack_sequence_ep100073_result.json,337abf6c3d95dde4848540e80eeefed8143f45e707a63208b93287d707f312b1
xvla,stack_sequence,9,100080,red>green>blue,failure,0,1200,1200,action_limit,"Build a column: red block lowest, then green block, then blue block on top.",reused,xvla/stack_sequence/stack_sequence_ep100080_result.json,9085d72c4e11889aea16784e21613ced34edcee2d7f35686b4c22fd44bb9d2d5
xvla,stack_sequence,9,100081,red>blue>green,failure,0,1200,1200,action_limit,Stack green block over blue block and blue block over red block.,reused,xvla/stack_sequence/stack_sequence_ep100081_result.json,f8709ba9d00c5cf9a36dbfc33c399e8d27b50ba7ac81d6fe851db1f16316e51c
xvla,stack_sequence,9,100082,green>red>blue,failure,0,1200,1200,action_limit,Stack blue block over red block and red block over green block.,reused,xvla/stack_sequence/stack_sequence_ep100082_result.json,2afbfb041702901c2dbed92a01f99f0ea44be9c2858e1dba65ba81501f9389c6
