policy,task,block_index,seed,mode,status,success,action_calls,step_limit,termination,instruction,origin,record_path,record_sha256
xvla,place_relative,16,100096,right,success,1,241,400,task_success,Relocate the black remotecontrol to the right of the brown coffee-box,reused,xvla/place_relative/place_relative_ep100096_result.json,ecc68d7caafe90c803288d44d137e459bdc9816229c6836b57fb10b48d9b6529
xvla,place_relative,16,100099,on_top,failure,0,400,400,action_limit,Lift the black remotecontrol and set it on top of the brown coffee-box,reused,xvla/place_relative/place_relative_ep100099_result.json,82afdf7d71884291f40d45dfb711282d84b4c0eb6a326d4f045f458039cf1f57
xvla,place_relative,17,100100,left,failure,0,400,400,action_limit,"Use the right arm to pick up the red can, set it to the left of the brown coffee-box",reused,xvla/place_relative/place_relative_ep100100_result.json,b600d5fd400a0882870de3621d1d1b0f14b1baa3c236c7f3da3216f9987e12ad
xvla,place_relative,17,100101,right,failure,0,400,400,action_limit,"Use the right arm to pick up the red can, set it to the right of the brown coffee-box",reused,xvla/place_relative/place_relative_ep100101_result.json,3a5b67d2a42428303d98a22f1ba14b96e9c78dc822f3f1d14f00b7edc152af6b
xvla,place_relative,17,100104,on_top,failure,0,400,400,action_limit,Pick up the red can and move it on top of the brown coffee-box,reused,xvla/place_relative/place_relative_ep100104_result.json,ce44cffa60d7ef61497dab9d04de5324926b76a79c70c6f72354b0c58decfc1d
xvla,place_relative,18,100105,left,failure,0,400,400,action_limit,Use the right arm to grab the blue soap and place it to the left of the brown coffee-box,reused,xvla/place_relative/place_relative_ep100105_result.json,3bc6dc49a4545e8e2ac31453e0532772ed15caf41a1e44ece7851a5a2be44c3f
xvla,place_relative,18,100106,right,failure,0,400,400,action_limit,Grab the blue soap and set it to the right of the brown coffee-box,reused,xvla/place_relative/place_relative_ep100106_result.json,91e6d2f57e24c0266b568d97a4ee5c085da23632e1b75e2b2cbd06c733d4de2a
xvla,place_relative,18,100109,on_top,failure,0,400,400,action_limit,Relocate the blue soap on top of the brown coffee-box,reused,xvla/place_relative/place_relative_ep100109_result.json,827cb58c37fbca94aef080dec9ebc9027187cb67437e20687bd4607f246de032
xvla,place_relative,19,100110,left,success,1,380,400,task_success,Use the left arm to grab the gray mouse and place it to the left of the red tea-box,reused,xvla/place_relative/place_relative_ep100110_result.json,0fdeb998a4e455f61fc02ddc7a11b06f04257286efc2b1a3fc56a84a897c7b57
xvla,place_relative,19,100111,right,failure,0,400,400,action_limit,Grab the gray mouse and set it to the right of the red tea-box,reused,xvla/place_relative/place_relative_ep100111_result.json,59d9a69591f5cae87d8a88c4bbbc486d3f77f3ceddf12f18c75c2883c9b7d8df
xvla,place_relative,19,100114,on_top,failure,0,400,400,action_limit,Use the left arm to grab the gray mouse and place it on top of the red tea-box,reused,xvla/place_relative/place_relative_ep100114_result.json,f378f065d40879a1e3840ba0eed7b3fda13e194d09ae2c6f95d9b4260da29d12
lingbot_va,bottle_verb,0,100002,pick,failure,0,700,700,action_limit,pick up the curvy yellow plastic bottle gently.,new,lingbot_va/bottle_verb/bottle_verb_ep100002_result.json,d8b6b7e6cf4c374ab47cced5b270de9e9b922464eb0a3c5c73ec378df4c7ae9f
lingbot_va,bottle_verb,0,100003,shake,success,1,136,700,task_success,shake the smooth bottle with blue text gently.,new,lingbot_va/bottle_verb/bottle_verb_ep100003_result.json,dea5fb8da68c65250e0a62ffc6d90dbdd5bf257b0e0027345645f347222d974b
lingbot_va,bottle_verb,1,100004,pick,failure,0,700,700,action_limit,Please grab the curvy yellow plastic bottle with the left arm.,new,lingbot_va/bottle_verb/bottle_verb_ep100004_result.json,062e3da98f65b4b8ac50eaf0f6f27dd4f9068d832bdf59b8253a467c8c6e39e5
lingbot_va,bottle_verb,1,100005,shake,success,1,137,700,task_success,shake the yellow bottle with white cap using the left arm.,new,lingbot_va/bottle_verb/bottle_verb_ep100005_result.json,209e2a70f225af7f144aab65a48f0e67ff91cfee5487d0e748331a7fbd15e5f5
lingbot_va,bottle_verb,2,100006,pick,failure,0,700,700,action_limit,Kindly lift the bottle with printed label.,new,lingbot_va/bottle_verb/bottle_verb_ep100006_result.json,6c1f150388be3a4535d2ac44e16912457463ee684deb2a47a84f8f8af1d80f38
lingbot_va,bottle_verb,2,100007,shake,success,1,134,700,task_success,Kindly shake the bottle with printed label.,new,lingbot_va/bottle_verb/bottle_verb_ep100007_result.json,37bb98125d82fb6f5ba934c5c7984a8f781ebdb735b2f389967a020cf6475f30
lingbot_va,bottle_verb,3,100008,pick,failure,0,700,700,action_limit,Please pick up the yellow bottle for liquid storage with the right arm.,new,lingbot_va/bottle_verb/bottle_verb_ep100008_result.json,6a2850f2594bb2f091959b02a72b5605186ef1ec39f55f0c214c32c799ab4ca6
lingbot_va,bottle_verb,3,100009,shake,success,1,137,700,task_success,shake the yellow bottle for liquid storage with care.,new,lingbot_va/bottle_verb/bottle_verb_ep100009_result.json,b6bc17fb21c6f446f31d2f1ee431d961cb8b14b6c7de0cba29385fa8673b4a39
lingbot_va,bottle_verb,4,100010,pick,failure,0,700,700,action_limit,grab the medium-sized plastic bottle with capped top gently.,new,lingbot_va/bottle_verb/bottle_verb_ep100010_result.json,5ed90f88110d7cebdab895715a9dd1f083a7ea61f69ddeae6298acbfea833a1b
lingbot_va,bottle_verb,4,100011,shake,success,1,136,700,task_success,Please shake the medium-sized plastic bottle with capped top with the left arm.,new,lingbot_va/bottle_verb/bottle_verb_ep100011_result.json,71fd043eb73d267c2d78af71c9e655f62e00d2800b5383241017b947ba8c1594
lingbot_va,bottle_verb,5,100016,pick,failure,0,700,700,action_limit,Kindly grab the bottle with ridged orange grip.,new,lingbot_va/bottle_verb/bottle_verb_ep100016_result.json,da9482ecd303df3d7d846ca5059638cec47defd5e0ac3a26cd47942a6794600c
lingbot_va,bottle_verb,5,100017,shake,success,1,159,700,task_success,Please shake the white capped orange plastic bottle with the left arm.,new,lingbot_va/bottle_verb/bottle_verb_ep100017_result.json,fc508bdb1d4e9a0be3df131e2d22d813efd605b666b13c6ef7afddb1ba4ce2f8
lingbot_va,bottle_verb,6,100018,pick,failure,0,700,700,action_limit,Kindly lift the smooth bottle with blue text.,new,lingbot_va/bottle_verb/bottle_verb_ep100018_result.json,6285f0b036b071387f2fdcb6671d50542a28908d2a0fb54c5a427040f851554d
lingbot_va,bottle_verb,6,100019,shake,success,1,133,700,task_success,shake the smooth bottle with blue text gently.,new,lingbot_va/bottle_verb/bottle_verb_ep100019_result.json,a875fbf6060a8f714dd3d2ebbe4e3757b6c4a4fb7f196b5a513d59fc821197d3
lingbot_va,bottle_verb,7,100020,pick,failure,0,700,700,action_limit,pick up the handheld orange bottle with care.,new,lingbot_va/bottle_verb/bottle_verb_ep100020_result.json,19000320bf278d9625b2138a36bb588b4df2a03613304b82d2c342658e2bc791
lingbot_va,bottle_verb,7,100021,shake,success,1,134,700,task_success,shake the label-covered orange bottle gently.,new,lingbot_va/bottle_verb/bottle_verb_ep100021_result.json,959d095c0d9d06bb0d7cc25ecdb252ca0218b762d6765c823c346c852a56c832
lingbot_va,bottle_verb,8,100022,pick,failure,0,700,700,action_limit,grab the bottle with curved body carefully now.,new,lingbot_va/bottle_verb/bottle_verb_ep100022_result.json,e43b589b28818e31f67b02680a8e686511dd875214254f65592fa2a1b66faa99
lingbot_va,bottle_verb,8,100023,shake,success,1,139,700,task_success,shake the bottle with curved body gently.,new,lingbot_va/bottle_verb/bottle_verb_ep100023_result.json,26c9c4c9565573cda44d1f8b9f67f4552e235288f8ee8fd1b6a038305a7daef1
lingbot_va,bottle_verb,9,100024,pick,failure,0,700,700,action_limit,lift the bottle with curved neck design with the left arm.,new,lingbot_va/bottle_verb/bottle_verb_ep100024_result.json,86b1198f08050de2aa10e641199ec71e4b35e3cf18c0c3b3ba0c18fdf968e799
lingbot_va,bottle_verb,9,100025,shake,success,1,149,700,task_success,shake the bottle with curved neck design for a moment.,new,lingbot_va/bottle_verb/bottle_verb_ep100025_result.json,b5d0f1c497c4596f9bf326370964ff0bdc63354399c3aad84147ebfa848b022a
lingbot_va,bottle_verb,10,100026,pick,failure,0,700,700,action_limit,pick up the bottle with curved neck design using one arm.,new,lingbot_va/bottle_verb/bottle_verb_ep100026_result.json,7a40aa93b96048b9ef091564f5b6450d7ca8a72e9919b8d3a52e4b2ddda4b76e
lingbot_va,bottle_verb,10,100027,shake,success,1,136,700,task_success,shake the blue-capped plastic bottle carefully now.,new,lingbot_va/bottle_verb/bottle_verb_ep100027_result.json,8345e2254c1ff47e0aa16c466c48d72b3b510cbd2288193aae8b1c38a65e63d7
lingbot_va,bottle_verb,11,100030,pick,failure,0,700,700,action_limit,lift the blue-capped plastic bottle gently.,new,lingbot_va/bottle_verb/bottle_verb_ep100030_result.json,e90df9727734409de82baf668bcce2bfea2cd040f97020dc5440b94b723c2097
lingbot_va,bottle_verb,11,100031,shake,success,1,160,700,task_success,shake the bottle with curved neck design gently.,new,lingbot_va/bottle_verb/bottle_verb_ep100031_result.json,2f2f069f71e6a117155fa28942a2855b0568da35d2ba42cdaf5f36a408923261
lingbot_va,bottle_verb,12,100032,pick,failure,0,700,700,action_limit,Kindly pick up the bottle with curved body.,new,lingbot_va/bottle_verb/bottle_verb_ep100032_result.json,80bb65fad34b2c36abec8ca27f6bdc90d1cebd1d19850240974ec6c450dd55e2
lingbot_va,bottle_verb,12,100033,shake,success,1,142,700,task_success,shake the bottle with curved body right away.,new,lingbot_va/bottle_verb/bottle_verb_ep100033_result.json,6cfe63a0b5b1724797353ce53887d018b39335f680cd3ae83c1861ee62662c21
lingbot_va,bottle_verb,13,100038,pick,failure,0,700,700,action_limit,pick up the liquid container dark brown plastic with the left arm.,new,lingbot_va/bottle_verb/bottle_verb_ep100038_result.json,67cfccc58de2219724cfadfbe810c10c7021978dcc59ffd379b54f903aa95345
lingbot_va,bottle_verb,13,100039,shake,success,1,92,700,task_success,shake the liquid container dark brown plastic carefully now.,new,lingbot_va/bottle_verb/bottle_verb_ep100039_result.json,0018e5a6d3f449babba447f8c58609f8b7eb41d5d7475a44250ebee1fef00949
lingbot_va,bottle_verb,14,100042,pick,failure,0,700,700,action_limit,lift the light gray bottle right away.,new,lingbot_va/bottle_verb/bottle_verb_ep100042_result.json,9bb4560b5c7d0979481ae3233705372dbc932aef1e4a7d3c1c5fd4e5d3315602
lingbot_va,bottle_verb,14,100043,shake,success,1,162,700,task_success,shake the light gray bottle with care.,new,lingbot_va/bottle_verb/bottle_verb_ep100043_result.json,936afe11ff93bedb8a6af8e2f17c1412b1b87f4b326df6ebc0aad32d08f30f4e
lingbot_va,bottle_verb,15,100048,pick,failure,0,700,700,action_limit,lift the plastic bottle with printed label with the right arm.,new,lingbot_va/bottle_verb/bottle_verb_ep100048_result.json,52684d2ec11723e4e3c74af4e1be980374359176bb297ee9c486022d53fee29a
lingbot_va,bottle_verb,15,100049,shake,success,1,149,700,task_success,shake the bottle with glossy surface right away.,new,lingbot_va/bottle_verb/bottle_verb_ep100049_result.json,daaaa4c855caf380ab373a82bc5e63855bfa4dd755f22ca02a32c9ed99c88229
lingbot_va,bottle_verb,16,100050,pick,failure,0,700,700,action_limit,pick up the label-covered orange bottle with care.,new,lingbot_va/bottle_verb/bottle_verb_ep100050_result.json,c4a736888b967e0da7782fc8c30d3054580da7f0be7e7adf19dff0a8f8c58cf6
lingbot_va,bottle_verb,16,100051,shake,success,1,153,700,task_success,shake the handheld orange bottle right away.,new,lingbot_va/bottle_verb/bottle_verb_ep100051_result.json,0d897cd993f387e88e77fd7843aad5aceb3176e4a2477bdb36128e2928866a68
lingbot_va,bottle_verb,17,100052,pick,failure,0,700,700,action_limit,grab the bottle with red screw cap with the right arm.,new,lingbot_va/bottle_verb/bottle_verb_ep100052_result.json,43c4cb47437ad936f61d0e88b634c3e17bd29e381d1c7a4aad6126cdb6cc4ed7
lingbot_va,bottle_verb,17,100053,shake,success,1,156,700,task_success,shake the bottle with red screw cap with care.,new,lingbot_va/bottle_verb/bottle_verb_ep100053_result.json,49b2537aa238fe30cb8bca00d57f7112df425f439e672d95d966993765e8dfe2
lingbot_va,bottle_verb,18,100054,pick,failure,0,700,700,action_limit,lift the medium-sized plastic bottle with capped top gently.,new,lingbot_va/bottle_verb/bottle_verb_ep100054_result.json,f88c4b823e430b4b73bd0528b5e239bfac8834cea7064efb667986ed199dee93
lingbot_va,bottle_verb,18,100055,shake,success,1,162,700,task_success,shake the medium-sized plastic bottle with capped top right away.,new,lingbot_va/bottle_verb/bottle_verb_ep100055_result.json,426131e06e29c35fe2951dff56ca3a03658ed64fa7f35a72d69d5a6516dac6e6
lingbot_va,bottle_verb,19,100056,pick,failure,0,700,700,action_limit,pick up the yellow bottle for liquid storage gently.,new,lingbot_va/bottle_verb/bottle_verb_ep100056_result.json,8eb292c6ef89f482accd125b29e2d8ef0e5c33e4edd8dd44313e6f97f05552ec
lingbot_va,bottle_verb,19,100057,shake,success,1,133,700,task_success,Please shake the yellow rectangular bottle with the left arm.,new,lingbot_va/bottle_verb/bottle_verb_ep100057_result.json,b8345c1f492846908256cf8f8d6a904bc3c82e4b158601d6f83b046b423f71ca
lingbot_va,pick_diverse_object,0,100002,seen,success,1,78,400,task_success,Pick up the bread carefully using the left arm,reused,lingbot_va/pick_diverse_object/pick_diverse_object_ep100002_result.json,41014198b0e4ce0251074c2655cde029efa3dcf68c388eab9c5290215095dabe
lingbot_va,pick_diverse_object,0,100003,unseen,success,1,77,400,task_success,Lift the apple from the table using the left arm.,reused,lingbot_va/pick_diverse_object/pick_diverse_object_ep100003_result.json,b7ac5a16017fefe0d17298ab5078ebf90035508c4502a81ba8616e5c90045ecb
lingbot_va,pick_diverse_object,1,100004,seen,success,1,79,400,task_success,Pick up the coffee box carefully using the left arm,reused,lingbot_va/pick_diverse_object/pick_diverse_object_ep100004_result.json,d36e3d12c59fdd9af81ef9231caed33d28b31c74b3ddf8c24976fee7eceb345e
lingbot_va,pick_diverse_object,1,100005,unseen,success,1,76,400,task_success,Pick up the wooden mallet carefully using the left arm,reused,lingbot_va/pick_diverse_object/pick_diverse_object_ep100005_result.json,b23abea1fbf11d461eac70811aba99a140fa5965edf2ed9a0c815e3f339adbf1
lingbot_va,pick_diverse_object,2,100006,seen,success,1,76,400,task_success,Grab the mouse on the table and raise it.,reused,lingbot_va/pick_diverse_object/pick_diverse_object_ep100006_result.json,11150c5dc78d875152988ef59a7c400a3b6f6102c52e8df5f40bb5a9707e463c
lingbot_va,pick_diverse_object,2,100007,unseen,success,1,83,400,task_success,Pick up the paintbrush carefully using the left arm,reused,lingbot_va/pick_diverse_object/pick_diverse_object_ep100007_result.json,df130782511bbb37205aefb3262d1e6d18002b08294476d13b184966bb323d4a
lingbot_va,pick_diverse_object,3,100008,seen,failure,0,400,400,action_limit,Pick up the bottle using the correct arm,reused,lingbot_va/pick_diverse_object/pick_diverse_object_ep100008_result.json,ded3a8ff4b8919501c562c64a992c6fdcf5a0f8512539b1504f71a4bd21a0618
lingbot_va,pick_diverse_object,3,100009,unseen,success,1,141,400,task_success,Grab the dumbbell on the table and raise it.,reused,lingbot_va/pick_diverse_object/pick_diverse_object_ep100009_result.json,7ab7dafa6535e707b93f45d3b4e9009ccdadab2e23f13f7d29eb293836764fce
lingbot_va,pick_diverse_object,4,100012,seen,failure,0,400,400,action_limit,Grab the shoe on the table and raise it.,reused,lingbot_va/pick_diverse_object/pick_diverse_object_ep100012_result.json,8255db510a79f08b83ea3dbd7cff30c1318a35f2e9f5baf147b206f939684b0e
lingbot_va,pick_diverse_object,4,100013,unseen,failure,0,400,400,action_limit,Pick up the wooden mallet using the correct arm,reused,lingbot_va/pick_diverse_object/pick_diverse_object_ep100013_result.json,eb82a1f6aa0c5443954227dbe8c8452a8255afadf9fe688bd88a3c490d43f777
lingbot_va,pick_diverse_object,5,100014,seen,success,1,73,400,task_success,Pick up the mug carefully using the left arm,reused,lingbot_va/pick_diverse_object/pick_diverse_object_ep100014_result.json,4fc5167c168d4db8a47934bb83a864bacc3d250f7e8f44531ff267e72939b471
lingbot_va,pick_diverse_object,5,100015,unseen,success,1,80,400,task_success,Lift the paintbrush from the table using the right arm.,reused,lingbot_va/pick_diverse_object/pick_diverse_object_ep100015_result.json,30596f316efeda1e0248b94119e1a29ed2533e2e5e71726514416a86512834f2
lingbot_va,pick_diverse_object,6,100018,seen,success,1,76,400,task_success,Pick up the toy car carefully using the right arm,reused,lingbot_va/pick_diverse_object/pick_diverse_object_ep100018_result.json,8be494e8bd0e99a06b8375772648a1b2721592a21e680a69451ff45a49c70259
lingbot_va,pick_diverse_object,6,100019,unseen,success,1,79,400,task_success,Pick up the apple carefully using the right arm,reused,lingbot_va/pick_diverse_object/pick_diverse_object_ep100019_result.json,a40029015ee6138ea9b98096daae034caebc5777cbdc6c0aaf5f1e079277ef47
lingbot_va,pick_diverse_object,7,100020,seen,failure,0,400,400,action_limit,Grab the phone on the table and raise it.,reused,lingbot_va/pick_diverse_object/pick_diverse_object_ep100020_result.json,0788254495490179e0688c4a6f40d0baf69c21d01333950d4b3723c7869e777d
lingbot_va,pick_diverse_object,7,100021,unseen,success,1,79,400,task_success,Grab the wooden mallet on the table and raise it.,reused,lingbot_va/pick_diverse_object/pick_diverse_object_ep100021_result.json,f20973a78e074704076ffc58427a33fea3981bdcd95228b3a77c63580dedee90
lingbot_va,pick_diverse_object,8,100024,seen,failure,0,400,400,action_limit,Pick up the hamburger carefully using the right arm,reused,lingbot_va/pick_diverse_object/pick_diverse_object_ep100024_result.json,c4da24bc9eeac5c8903ff0577b7aa7caf16bda65244549228c378457ee1b784f
lingbot_va,pick_diverse_object,8,100025,unseen,success,1,53,400,task_success,Pick up the dumbbell carefully using the left arm,reused,lingbot_va/pick_diverse_object/pick_diverse_object_ep100025_result.json,3acc219d81b86ae6e5667f90d776490c18471ebf77dda3e58f3808899b9025cb
lingbot_va,pick_diverse_object,9,100034,seen,success,1,102,400,task_success,Lift the cup from the table using the left arm.,reused,lingbot_va/pick_diverse_object/pick_diverse_object_ep100034_result.json,9dd1caea409caa15762586eecee40cc3823d3a79c7bb234482aa909c09d30504
lingbot_va,pick_diverse_object,9,100035,unseen,success,1,75,400,task_success,Grab the apple on the table and raise it.,reused,lingbot_va/pick_diverse_object/pick_diverse_object_ep100035_result.json,671fc69441084555425dab030f94b7d5c921e2ea55805ab37062f4619164b7d7
lingbot_va,pick_diverse_object,10,100036,seen,failure,0,400,400,action_limit,Grab the shoe on the table and raise it.,reused,lingbot_va/pick_diverse_object/pick_diverse_object_ep100036_result.json,3467d6cf6242cfd08b92eab368871fab1b3f7f38e9401fee29b623101fef52be
lingbot_va,pick_diverse_object,10,100037,unseen,failure,0,400,400,action_limit,Lift the wooden mallet from the table using the right arm.,reused,lingbot_va/pick_diverse_object/pick_diverse_object_ep100037_result.json,643219fe31ffe0c9ac3cf9e8dc11ab8900dcb0df4d0c3f47c605bbc87b10d829
lingbot_va,pick_diverse_object,11,100038,seen,success,1,73,400,task_success,Lift the mug from the table using the left arm.,reused,lingbot_va/pick_diverse_object/pick_diverse_object_ep100038_result.json,f383fe6b7d77c8625e94cac3c89dde57fc74d07e04555cd0d27c0d1a47c0c7e5
lingbot_va,pick_diverse_object,11,100039,unseen,success,1,80,400,task_success,Grab the paintbrush on the table and raise it.,reused,lingbot_va/pick_diverse_object/pick_diverse_object_ep100039_result.json,69d5b3d176b78362b9fa203923a4b7528525c0a3916625453a5753ce9b332a4c
lingbot_va,pick_diverse_object,12,100040,seen,failure,0,400,400,action_limit,Grab the can on the table and raise it.,reused,lingbot_va/pick_diverse_object/pick_diverse_object_ep100040_result.json,948fbeaac841930b983ffc7d4872de1a49fa67924a2c8950dd714cdbce53644a
lingbot_va,pick_diverse_object,12,100041,unseen,success,1,160,400,task_success,Grab the dumbbell on the table and raise it.,reused,lingbot_va/pick_diverse_object/pick_diverse_object_ep100041_result.json,d0f52713a0dde5bab81a21763224a19210fecf81885fd792b44e7705c94a8a6f
lingbot_va,pick_diverse_object,13,100042,seen,success,1,76,400,task_success,Lift the toy car from the table using the right arm.,reused,lingbot_va/pick_diverse_object/pick_diverse_object_ep100042_result.json,686c87ae5a8b1a34147ecbd98406863531b15941dbfc54ec682325a4fef3ec12
lingbot_va,pick_diverse_object,13,100043,unseen,success,1,78,400,task_success,Pick up the apple using the correct arm,reused,lingbot_va/pick_diverse_object/pick_diverse_object_ep100043_result.json,558e869a64d6c7c251f07f49074ca95c13754ec53a4a8b7ea926332eb85c6358
lingbot_va,pick_diverse_object,14,100048,seen,success,1,77,400,task_success,Grab the hamburger on the table and raise it.,reused,lingbot_va/pick_diverse_object/pick_diverse_object_ep100048_result.json,3db176c3385d47af15703fae16f95df2b63d36aff821541f8ae160bd1498bc60
lingbot_va,pick_diverse_object,14,100049,unseen,success,1,93,400,task_success,Grab the dumbbell on the table and raise it.,reused,lingbot_va/pick_diverse_object/pick_diverse_object_ep100049_result.json,5887b6a2117eeafe279b06d722ce30cf4d83480c85ce848a0788b1061ec299cb
lingbot_va,pick_diverse_object,15,100052,seen,success,1,81,400,task_success,Pick up the coffee box using the correct arm,reused,lingbot_va/pick_diverse_object/pick_diverse_object_ep100052_result.json,2dc986b39ac1eec832b23e733886009daaf45aa76be183d7050c809fb3956bc0
lingbot_va,pick_diverse_object,15,100053,unseen,success,1,77,400,task_success,Pick up the wooden mallet using the correct arm,reused,lingbot_va/pick_diverse_object/pick_diverse_object_ep100053_result.json,2002f0f090db078dc58cefa08a9922ae74f14599697bd388ffade0460158b199
lingbot_va,pick_diverse_object,16,100054,seen,success,1,243,400,task_success,Grab the mouse on the table and raise it.,reused,lingbot_va/pick_diverse_object/pick_diverse_object_ep100054_result.json,b8190263cc6b822c403b88b1b795828d1d42a07cedf8957774bc32dc381cabdd
lingbot_va,pick_diverse_object,16,100055,unseen,failure,0,400,400,action_limit,Lift the paintbrush from the table using the right arm.,reused,lingbot_va/pick_diverse_object/pick_diverse_object_ep100055_result.json,7fe1b71913fd67acd37fd712afa6d2174aa158fe4b26b90db82d8ad1bfeac566
lingbot_va,pick_diverse_object,17,100056,seen,success,1,83,400,task_success,Grab the bottle on the table and raise it.,reused,lingbot_va/pick_diverse_object/pick_diverse_object_ep100056_result.json,37d89618c4b43fabe9907018fc96a849705ce92a25bc38a0a7429a7de7946de8
lingbot_va,pick_diverse_object,17,100057,unseen,success,1,76,400,task_success,Pick up the dumbbell carefully using the left arm,reused,lingbot_va/pick_diverse_object/pick_diverse_object_ep100057_result.json,9ae2648829cea2f92d0a52fcfc4d22193051efc3659b7731fea649c22d5bc140
lingbot_va,pick_diverse_object,18,100060,seen,success,1,84,400,task_success,Pick up the shoe carefully using the right arm,reused,lingbot_va/pick_diverse_object/pick_diverse_object_ep100060_result.json,78a127a30beea8b00abb37cb9adac1e4979f5e92042e9861e4dcbee384c335ea
lingbot_va,pick_diverse_object,18,100061,unseen,failure,0,400,400,action_limit,Grab the wooden mallet on the table and raise it.,reused,lingbot_va/pick_diverse_object/pick_diverse_object_ep100061_result.json,3e7c79f5642dd6e85c686593fa006efc000d7dc3bc512a13dc6c647af4c7653b
lingbot_va,pick_diverse_object,19,100066,seen,success,1,76,400,task_success,Lift the toy car from the table using the right arm.,reused,lingbot_va/pick_diverse_object/pick_diverse_object_ep100066_result.json,f9e7ccc4f78b173388303f9a23f7bd232149e687c9154ae9efe2ab1a9fc8cacd
lingbot_va,pick_diverse_object,19,100067,unseen,success,1,74,400,task_success,Lift the apple from the table using the right arm.,reused,lingbot_va/pick_diverse_object/pick_diverse_object_ep100067_result.json,df8a10367647860dd2aa6f82aa8f1459cb33721f360b09a746124a50d4158e3a
lingbot_va,attribute_select,0,100000,color:red,success,1,79,400,task_success,Reach for the red block and lift it.,reused,lingbot_va/attribute_select/attribute_select_ep100000_result.json,bb9485c0d14d538a531e84083a86da264032b962ae25faf707a79664d2212fbd
lingbot_va,attribute_select,0,100001,color:blue,success,1,85,400,task_success,Reach for the blue block and lift it.,reused,lingbot_va/attribute_select/attribute_select_ep100001_result.json,f44d9199abc5524a952a8fa289ddbff943676a0585e1431c4fed321c63dad00f
lingbot_va,attribute_select,0,100002,decal:cat,success,1,84,400,task_success,Fetch the block with a cat on it.,reused,lingbot_va/attribute_select/attribute_select_ep100002_result.json,dab03ab162732ed2dfaa4c9c4c3b9d1baf8f0dab687d1170fdfa75b1b7aecc22
lingbot_va,attribute_select,0,100003,decal:dog,success,1,256,400,task_success,Fetch the block with a dog on it.,reused,lingbot_va/attribute_select/attribute_select_ep100003_result.json,17a246b5da5d87ba6b8d791637b6d885fcc9e2411cd24616327165b587396e1e
lingbot_va,attribute_select,0,100004,shape:block,success,1,80,400,task_success,Reach for the cube and lift it.,reused,lingbot_va/attribute_select/attribute_select_ep100004_result.json,26609fe2ac5274a0b9b0283def30a3cb9ac3ded9f616b054f73e7791e91ea31d
lingbot_va,attribute_select,0,100005,shape:bar,failure,0,400,400,action_limit,Fetch the long bar.,reused,lingbot_va/attribute_select/attribute_select_ep100005_result.json,2febe3ff0e39a4aa98dd6abe66b318898bcfe080a5864a032500a1cf012f3ec1
lingbot_va,attribute_select,0,100006,size:big,success,1,381,400,task_success,Reach for the big block and lift it.,reused,lingbot_va/attribute_select/attribute_select_ep100006_result.json,6d54692c7a69d629940c6a22cf867799e91614801d7157771a706dd32d1824a9
lingbot_va,attribute_select,0,100007,size:small,success,1,81,400,task_success,Fetch the small block.,reused,lingbot_va/attribute_select/attribute_select_ep100007_result.json,ee2decb1f4eb1fa54ede9959a33d5620a815c922961e27ef5b44538e4ebb5028
lingbot_va,attribute_select,1,100008,color:red,success,1,79,400,task_success,Fetch the red block.,reused,lingbot_va/attribute_select/attribute_select_ep100008_result.json,a5e2b556d2caa7b484cf0c63f39aac3c9facfea3f919d9fb23c6dfad2e3f2f15
lingbot_va,attribute_select,1,100009,color:blue,success,1,82,400,task_success,Fetch the blue block.,reused,lingbot_va/attribute_select/attribute_select_ep100009_result.json,ddfbe4f2a3fe95733a5a236244d05e84ccd95b7b21d68802d66286cc0e0f90ba
lingbot_va,attribute_select,1,100010,decal:cat,failure,0,400,400,action_limit,Reach for the block with a cat on it and lift it.,reused,lingbot_va/attribute_select/attribute_select_ep100010_result.json,7583cf566afe394004a43e1252fadd2a320e9ac9a123f4f0ec7b5b1867d0179b
lingbot_va,attribute_select,1,100011,decal:dog,success,1,80,400,task_success,Reach for the block with a dog on it and lift it.,reused,lingbot_va/attribute_select/attribute_select_ep100011_result.json,e5a0fd6ec079c0dec4f0d11e16d4d1eb8f56c274646a0a6287e5dbae3222d50f
lingbot_va,attribute_select,1,100012,shape:block,success,1,86,400,task_success,Fetch the cube.,reused,lingbot_va/attribute_select/attribute_select_ep100012_result.json,6f13310f1ecd09585b4b72d432ca671a7e88d1d5701bf2bd36a0b630784c1bce
lingbot_va,attribute_select,1,100013,shape:bar,success,1,81,400,task_success,Reach for the long bar and lift it.,reused,lingbot_va/attribute_select/attribute_select_ep100013_result.json,a3f27c68acccaa428ecc48dc3eae9b77357b6a0eb10cb49d2e372b8b5cd88c12
lingbot_va,attribute_select,1,100014,size:big,failure,0,400,400,action_limit,Fetch the big block.,reused,lingbot_va/attribute_select/attribute_select_ep100014_result.json,827d19d2530416c74fdd3dcddbac0f9ac85588406b67f0e0b197ec16167f1613
lingbot_va,attribute_select,1,100015,size:small,success,1,80,400,task_success,Fetch the small block.,reused,lingbot_va/attribute_select/attribute_select_ep100015_result.json,ca96df9b4382974d10b7da851d5464681becc5ca3b841aff437cca39c3cc7e63
