policy,task,block_index,seed,mode,status,success,action_calls,step_limit,termination,instruction,origin,record_path,record_sha256
lingbot_vla,place_relative,14,100082,front,failure,0,400,400,action_limit,"Use the left arm to pick up the gray mouse, set it in front of the brown coffee-box",new,lingbot_vla/place_relative/place_relative_ep100082_result.json,893e54d6066bdb51aade76e210e2325439934dfd17bdbe8e37a763f215de9ca3
lingbot_vla,place_relative,14,100083,back,failure,0,400,400,action_limit,Use the left arm to grab the gray mouse and place it behind the brown coffee-box,new,lingbot_vla/place_relative/place_relative_ep100083_result.json,a29dc882e5948f445147d6e4e443fec18254f0f6ceb14be2231d02e368a928ce
lingbot_vla,place_relative,15,100087,front,failure,0,400,400,action_limit,Grab the green toycar and set it in front of the brown coffee-box,new,lingbot_vla/place_relative/place_relative_ep100087_result.json,85939247c784a257db6beafd0d98433fd7b59f062ae2f0a9f21549a0e86d54ff
lingbot_vla,place_relative,15,100088,back,failure,0,400,400,action_limit,Pick up the green toycar and move it behind the brown coffee-box,new,lingbot_vla/place_relative/place_relative_ep100088_result.json,aa8df2e2da6755209005367c5fcc6ed9b90e5943c77b30b1b57415d4c9743a9f
lingbot_vla,place_relative,16,100097,front,failure,0,400,400,action_limit,Lift the black remotecontrol and set it in front of the brown coffee-box,new,lingbot_vla/place_relative/place_relative_ep100097_result.json,911dcaa49df4e976f0dd7c2ee591920706d06cab58b713e67a16f762db84ae8b
lingbot_vla,place_relative,16,100098,back,failure,0,400,400,action_limit,Use the right arm to grab the black remotecontrol and place it behind the brown coffee-box,new,lingbot_vla/place_relative/place_relative_ep100098_result.json,32062613e38a1f6c9c3f902f0aebfad388369de288e47507f832c84d5a4dd48e
lingbot_vla,place_relative,17,100102,front,failure,0,400,400,action_limit,Use the right arm to grab the red can and place it in front of the brown coffee-box,new,lingbot_vla/place_relative/place_relative_ep100102_result.json,cb342d0e16c44128f1d0f41f82bbd339de5f5ec13b579ae1b5dfe59b2e54829f
lingbot_vla,place_relative,17,100103,back,failure,0,400,400,action_limit,Pick up the red can and move it behind the brown coffee-box,new,lingbot_vla/place_relative/place_relative_ep100103_result.json,3e2bf76cef082ccefeff31a60702928763492123d63b22dcd281d973e707a6e3
lingbot_vla,place_relative,18,100107,front,failure,0,400,400,action_limit,Use the right arm to grab the blue soap and place it in front of the brown coffee-box,new,lingbot_vla/place_relative/place_relative_ep100107_result.json,ded525d033d24f1972b8c76f8c07fcb904486bdeb7c414e4f3aaa2ecf460bb24
lingbot_vla,place_relative,18,100108,back,failure,0,400,400,action_limit,Grab the blue soap and set it behind the brown coffee-box,new,lingbot_vla/place_relative/place_relative_ep100108_result.json,39973106988bd71024ba78664a97b30a3d2b08bd872c0a3c5443c264bd97ec6d
lingbot_vla,place_relative,19,100112,front,failure,0,400,400,action_limit,Relocate the gray mouse in front of the red tea-box,new,lingbot_vla/place_relative/place_relative_ep100112_result.json,db202ab1ad6251d12a2d458a67f66c6cba0a50574efad645598d3db89389505f
lingbot_vla,place_relative,19,100113,back,failure,0,400,400,action_limit,Lift the gray mouse and set it behind the red tea-box,new,lingbot_vla/place_relative/place_relative_ep100113_result.json,1ae02ece1c7b2333dd5a269943b12be05b4574a51a71e47343f74595247d1b03
vlact,place_relative,0,100007,front,failure,0,400,400,action_limit,Use the right arm to grab the black remotecontrol and place it in front of the red tea-box,reused,vlact/place_relative/place_relative_ep100007_result.json,78df27bd1a9d30ed6f681d899cc71fdd3e2e3c1dc9cfee18bed0ec5f5e288504
vlact,place_relative,0,100008,back,failure,0,400,400,action_limit,Pick up the black remotecontrol and move it behind the red tea-box,reused,vlact/place_relative/place_relative_ep100008_result.json,cb288dad8dc893dbb21391b0f43414411f084f8d23c14e6fc77cb93aa56649a8
vlact,place_relative,1,100012,front,failure,0,400,400,action_limit,Grab the red can and set it in front of the red tea-box,reused,vlact/place_relative/place_relative_ep100012_result.json,aa5aee9c47a665d2878bf49502f3b757ff52fcc47b5ecc6e3a85a34d797e25a2
vlact,place_relative,1,100013,back,failure,0,400,400,action_limit,Grab the red can and set it behind the red tea-box,reused,vlact/place_relative/place_relative_ep100013_result.json,f72b749ccbdf2f7b08b91bfd1d6f4050e04056aaa3ce8a831eb15f7db74a9e17
vlact,place_relative,2,100017,front,failure,0,400,400,action_limit,Lift the blue soap and set it in front of the red tea-box,reused,vlact/place_relative/place_relative_ep100017_result.json,cc90e8fd636f192da53fe6450749be807f6b635abd015d5d6105a94a460d98fd
vlact,place_relative,2,100018,back,failure,0,400,400,action_limit,Pick up the blue soap and move it behind the red tea-box,reused,vlact/place_relative/place_relative_ep100018_result.json,84c6300c22197fc9b0dc992c58aac5d93090de7675b81d6ab4a856ac6893e2f4
vlact,place_relative,3,100022,front,failure,0,400,400,action_limit,Relocate the gray mouse in front of the brown coffee-box,reused,vlact/place_relative/place_relative_ep100022_result.json,f93e3c83686eb39c9bfc5630dc0d8d1770fb360e15ad336b11fd89329ba77daf
vlact,place_relative,3,100023,back,failure,0,400,400,action_limit,Use the left arm to grab the gray mouse and place it behind the brown coffee-box,reused,vlact/place_relative/place_relative_ep100023_result.json,8b09cba3ef3d0aa8543a8a4ab87de84302b140c66108378646527d8915451e25
vlact,place_relative,4,100027,front,failure,0,400,400,action_limit,Use the left arm to grab the green toycar and place it in front of the brown coffee-box,reused,vlact/place_relative/place_relative_ep100027_result.json,ca4366a0c2cbb2623fb9d6f65a4196450181ca76a868eee420920d2d4ebf91b4
vlact,place_relative,4,100028,back,failure,0,400,400,action_limit,Grab the green toycar and set it behind the brown coffee-box,reused,vlact/place_relative/place_relative_ep100028_result.json,2a519c59bf487d662ddb72b9c8e5151981f610f9b47e36aba604bdf60c59e8ea
vlact,place_relative,5,100032,front,failure,0,400,400,action_limit,Grab the red stapler and set it in front of the brown coffee-box,reused,vlact/place_relative/place_relative_ep100032_result.json,743eef68574b5192a26b77aeae26dfacba3503c06f377d232d776e8dd0403d22
vlact,place_relative,5,100033,back,failure,0,400,400,action_limit,"Use the right arm to pick up the red stapler, set it behind the brown coffee-box",reused,vlact/place_relative/place_relative_ep100033_result.json,786924289020533ff3af7a5a59416a01283c2beed605e66e23d893e3422efad4
vlact,place_relative,6,100042,front,failure,0,400,400,action_limit,"Use the left arm to pick up the red can, set it in front of the brown coffee-box",reused,vlact/place_relative/place_relative_ep100042_result.json,8a78b5bd87f13bc08fbd771917d2a4a6b96b5bfbbd4f288fa0cfe3d6020c099d
vlact,place_relative,6,100043,back,failure,0,400,400,action_limit,Use the left arm to grab the red can and place it behind the brown coffee-box,reused,vlact/place_relative/place_relative_ep100043_result.json,4b49329708c38bcd5bfe89d46a10dd177220829c48981dbc6ee951d0dab3b739
vlact,place_relative,7,100047,front,failure,0,400,400,action_limit,Use the left arm to grab the blue soap and place it in front of the brown coffee-box,reused,vlact/place_relative/place_relative_ep100047_result.json,69615b152f8634e1a07593d7d36d48d27df26829fb441c07629ab5ec95de401a
vlact,place_relative,7,100048,back,failure,0,400,400,action_limit,Grab the blue soap and set it behind the brown coffee-box,reused,vlact/place_relative/place_relative_ep100048_result.json,bf64884b36e2a3c9d24302be15a9201551ac8dc980f4ca9857abea04111ac923
vlact,place_relative,8,100052,front,failure,0,400,400,action_limit,Use the right arm to grab the gray mouse and place it in front of the red tea-box,reused,vlact/place_relative/place_relative_ep100052_result.json,333cb24214bf2af1216a078eac6a4524289d1984672d146a55b62a226929d9b5
vlact,place_relative,8,100053,back,failure,0,400,400,action_limit,Use the right arm to grab the gray mouse and place it behind the red tea-box,reused,vlact/place_relative/place_relative_ep100053_result.json,3d7295f01a8e4b9b7673edd3028d1a02e55f2be4b45a20f30406749b183959f6
vlact,place_relative,9,100057,front,failure,0,400,400,action_limit,"Use the left arm to pick up the green toycar, set it in front of the red tea-box",reused,vlact/place_relative/place_relative_ep100057_result.json,5bb46d98b614e93cb1c19756d41e5749c74312f165e00931701c420af9747a9b
vlact,place_relative,9,100058,back,failure,0,400,400,action_limit,Use the left arm to grab the green toycar and place it behind the red tea-box,reused,vlact/place_relative/place_relative_ep100058_result.json,83526885f1d3f62d0555db9750fb67c7228dc6c6eda5c0d0a4d07db9541df49c
vlact,place_relative,10,100062,front,failure,0,400,400,action_limit,Relocate the red stapler in front of the red tea-box,reused,vlact/place_relative/place_relative_ep100062_result.json,2fd040f4ddca895f3c98cd60f9f9e3563cd835a916f0141d702589eaaf9582ca
vlact,place_relative,10,100063,back,failure,0,400,400,action_limit,"Use the left arm to pick up the red stapler, set it behind the red tea-box",reused,vlact/place_relative/place_relative_ep100063_result.json,f9fe17b656792e0f2f78895d9780c1c956f105dbaa095afff851901e1065bff6
vlact,place_relative,11,100067,front,failure,0,400,400,action_limit,Pick up the black remotecontrol and move it in front of the red tea-box,reused,vlact/place_relative/place_relative_ep100067_result.json,b4a5faa985e754d02eb80026b290002e32a035d72d134b7c565b2a47387590d3
vlact,place_relative,11,100068,back,failure,0,400,400,action_limit,Use the left arm to grab the black remotecontrol and place it behind the red tea-box,reused,vlact/place_relative/place_relative_ep100068_result.json,0f3a422a4981e4d0e42b0f928e51a31c3b4444cc22c1453c4da173df506cddf2
vlact,place_relative,12,100072,front,failure,0,400,400,action_limit,Grab the red can and set it in front of the red tea-box,new,vlact/place_relative/place_relative_ep100072_result.json,f2ce00ab6ecfc707e7231ea28ba1cbd835272b46d9f67cae136e70cf6a441ce4
vlact,place_relative,12,100073,back,failure,0,400,400,action_limit,Lift the red can and set it behind the red tea-box,new,vlact/place_relative/place_relative_ep100073_result.json,ba25103118ef714c383ea29f3fa0fbdebe670c489f6b1e608662f3f67d257cfc
vlact,place_relative,13,100077,front,success,1,147,400,task_success,Lift the blue soap and set it in front of the red tea-box,new,vlact/place_relative/place_relative_ep100077_result.json,28f6823f76cf49909022032d66c5ee6b25c537ea11fa4328019708c99383a5e3
vlact,place_relative,13,100078,back,failure,0,400,400,action_limit,Pick up the blue soap and move it behind the red tea-box,new,vlact/place_relative/place_relative_ep100078_result.json,99442e38de6cc6b967b3b24ae2ae2cf9afe45cbf166f074bb87f900b4c60f444
vlact,place_relative,14,100082,front,failure,0,400,400,action_limit,"Use the left arm to pick up the gray mouse, set it in front of the brown coffee-box",new,vlact/place_relative/place_relative_ep100082_result.json,5beafe00249d25c3c557061f8e42cd88ce5380316466ccb2aa34d46f5848ad02
vlact,place_relative,14,100083,back,failure,0,400,400,action_limit,Use the left arm to grab the gray mouse and place it behind the brown coffee-box,new,vlact/place_relative/place_relative_ep100083_result.json,a720335a0f7394c61fa6043af9e77e96acbbe81dbe0ae05bb2b2ac255b07e583
vlact,place_relative,15,100087,front,failure,0,400,400,action_limit,Grab the green toycar and set it in front of the brown coffee-box,new,vlact/place_relative/place_relative_ep100087_result.json,0e71e47c0b169a3a13a4caf6973481bcc2ea6bcfdb8767e314a3efb4606372fa
vlact,place_relative,15,100088,back,failure,0,400,400,action_limit,Pick up the green toycar and move it behind the brown coffee-box,new,vlact/place_relative/place_relative_ep100088_result.json,0bbb137511d4af438ed5f5b340ff0d8ecb9d10e6ecf8553c7d35219e4f439724
vlact,place_relative,16,100097,front,failure,0,400,400,action_limit,Lift the black remotecontrol and set it in front of the brown coffee-box,new,vlact/place_relative/place_relative_ep100097_result.json,678823ce66a76d6d35057080492a1be2275c6f24eefe7f8607634e673b8d31da
vlact,place_relative,16,100098,back,failure,0,400,400,action_limit,Use the right arm to grab the black remotecontrol and place it behind the brown coffee-box,new,vlact/place_relative/place_relative_ep100098_result.json,bb77a174fb2c81cbc6e79041782b2def93b9fa3ffd798fecf8471c4e76289f0b
vlact,place_relative,17,100102,front,failure,0,400,400,action_limit,Use the right arm to grab the red can and place it in front of the brown coffee-box,new,vlact/place_relative/place_relative_ep100102_result.json,1331835a8deed0ef15b49b5da0890644155ba0f432d583126c153769d9e3a2fb
vlact,place_relative,17,100103,back,failure,0,400,400,action_limit,Pick up the red can and move it behind the brown coffee-box,new,vlact/place_relative/place_relative_ep100103_result.json,88ec44911bab28597b3bbff1da27b178c3bb9827d16be607f72d3106d1b1dea0
vlact,place_relative,18,100107,front,failure,0,400,400,action_limit,Use the right arm to grab the blue soap and place it in front of the brown coffee-box,new,vlact/place_relative/place_relative_ep100107_result.json,df028b45d8072de4d448bd9ee7a5bdb0e9bec66bbbe17b5f50e5188a19cd08c9
vlact,place_relative,18,100108,back,failure,0,400,400,action_limit,Grab the blue soap and set it behind the brown coffee-box,new,vlact/place_relative/place_relative_ep100108_result.json,7939c7836f9821bf24c83e9279b23328d17257ef3fc6118ba16f8af2779d546d
vlact,place_relative,19,100112,front,failure,0,400,400,action_limit,Relocate the gray mouse in front of the red tea-box,new,vlact/place_relative/place_relative_ep100112_result.json,9d7d1c1f8a4b1e501aea7d8c1bca471845dbe01f5dfddba8d35ce385c655bd92
vlact,place_relative,19,100113,back,failure,0,400,400,action_limit,Lift the gray mouse and set it behind the red tea-box,new,vlact/place_relative/place_relative_ep100113_result.json,7db515d9374578fc804db3008dc890c81afbaff904515a89891db7ec8655b9ef
dm05,place_relative,0,100007,front,failure,0,400,400,action_limit,Use the right arm to grab the black remotecontrol and place it in front of the red tea-box,reused,dm05/place_relative/place_relative_ep100007_result.json,1da7a3b7bb31f19a4cc0af1b51fa45918cf1cca7bc19bffba82d4fb42d7fc7d8
dm05,place_relative,0,100008,back,failure,0,400,400,action_limit,Pick up the black remotecontrol and move it behind the red tea-box,reused,dm05/place_relative/place_relative_ep100008_result.json,03c23a65250b720e52bf8c3609cf9971159c1cfc62fc295f60f5fc91dd69fa6d
dm05,place_relative,1,100012,front,failure,0,400,400,action_limit,Grab the red can and set it in front of the red tea-box,reused,dm05/place_relative/place_relative_ep100012_result.json,e340b68efea4d9751cb64e8e9f08e15d5b4c69775a785f8c6b88e17f962b8310
dm05,place_relative,1,100013,back,failure,0,400,400,action_limit,Grab the red can and set it behind the red tea-box,reused,dm05/place_relative/place_relative_ep100013_result.json,e33b4c8a6a0de825b079bd90da5f77d3eef62b770eb71fe9ee335e4ad38d975b
dm05,place_relative,2,100017,front,failure,0,400,400,action_limit,Lift the blue soap and set it in front of the red tea-box,reused,dm05/place_relative/place_relative_ep100017_result.json,845fc866afa2a9bead3d92942675b42dc7def93a8d382f35881ee8ba91c78c94
dm05,place_relative,2,100018,back,failure,0,400,400,action_limit,Pick up the blue soap and move it behind the red tea-box,reused,dm05/place_relative/place_relative_ep100018_result.json,766f7ce2a27f6b43bfd67f2dfd8b9e84aa460fce520017e279df77e27564500b
dm05,place_relative,3,100022,front,failure,0,400,400,action_limit,Relocate the gray mouse in front of the brown coffee-box,reused,dm05/place_relative/place_relative_ep100022_result.json,ac592878c95042c815768681e99ebf8e76eb824b5417e5aba310c0fad7585227
dm05,place_relative,3,100023,back,failure,0,400,400,action_limit,Use the left arm to grab the gray mouse and place it behind the brown coffee-box,reused,dm05/place_relative/place_relative_ep100023_result.json,63ecf24d1b3a4826e395d5988949461f0ad5472379f7809942dda53754da830d
dm05,place_relative,4,100027,front,failure,0,400,400,action_limit,Use the left arm to grab the green toycar and place it in front of the brown coffee-box,reused,dm05/place_relative/place_relative_ep100027_result.json,0ec780f52f922b3ce80f1a9e7fdd14acff49626a6523c2f6e4a5b35fb220b3cd
dm05,place_relative,4,100028,back,failure,0,400,400,action_limit,Grab the green toycar and set it behind the brown coffee-box,reused,dm05/place_relative/place_relative_ep100028_result.json,a23ea5df581e65d3c54298eae7c05f53f6a568304cfdcf819631897fae60c03b
dm05,place_relative,5,100032,front,failure,0,400,400,action_limit,Grab the red stapler and set it in front of the brown coffee-box,reused,dm05/place_relative/place_relative_ep100032_result.json,82fc63f322f20d7e05ab069c0ba3ebd2d5171d18ea9c0a202ba3091a0407fab6
dm05,place_relative,5,100033,back,failure,0,400,400,action_limit,"Use the right arm to pick up the red stapler, set it behind the brown coffee-box",reused,dm05/place_relative/place_relative_ep100033_result.json,5af8427d7b03222c3930aa1ea65a3e779cc63f74ce9b319939332dc8359acd66
dm05,place_relative,6,100042,front,failure,0,400,400,action_limit,"Use the left arm to pick up the red can, set it in front of the brown coffee-box",reused,dm05/place_relative/place_relative_ep100042_result.json,b4c833085b52f8c18c2cc1c8587ef2e8a8c2418036627c5ef43d5b99e2c94001
dm05,place_relative,6,100043,back,failure,0,400,400,action_limit,Use the left arm to grab the red can and place it behind the brown coffee-box,reused,dm05/place_relative/place_relative_ep100043_result.json,69964de92de504d5be0be8cf46d07297ef6a8b753ad5b8d4007c57ba62054b91
dm05,place_relative,7,100047,front,failure,0,400,400,action_limit,Use the left arm to grab the blue soap and place it in front of the brown coffee-box,reused,dm05/place_relative/place_relative_ep100047_result.json,e21f0ae649efecf48e707b8044de99067683b2bdf4dfbdd077925ecd59e9a05a
dm05,place_relative,7,100048,back,failure,0,400,400,action_limit,Grab the blue soap and set it behind the brown coffee-box,reused,dm05/place_relative/place_relative_ep100048_result.json,bb69c0f01db73afd1b55e43b7b17a3116cfb152e9219a4ca1a5789bfd1448b0c
dm05,place_relative,8,100052,front,failure,0,400,400,action_limit,Use the right arm to grab the gray mouse and place it in front of the red tea-box,reused,dm05/place_relative/place_relative_ep100052_result.json,79c94a610d2bb8f51727d566d21ceffd4287c93fa6d237de3848ad609dfa0fd2
dm05,place_relative,8,100053,back,failure,0,400,400,action_limit,Use the right arm to grab the gray mouse and place it behind the red tea-box,reused,dm05/place_relative/place_relative_ep100053_result.json,30c5fe7f3e4dfbda4aa20a2cfb54d59164293b29f53d5cc535088f1523633bc5
dm05,place_relative,9,100057,front,failure,0,400,400,action_limit,"Use the left arm to pick up the green toycar, set it in front of the red tea-box",reused,dm05/place_relative/place_relative_ep100057_result.json,5cbdc5656d0090af3e1068b088f51fe074f983a682318533c8b9e90197c82412
dm05,place_relative,9,100058,back,failure,0,400,400,action_limit,Use the left arm to grab the green toycar and place it behind the red tea-box,reused,dm05/place_relative/place_relative_ep100058_result.json,232ed4467fd8b7eaa484adc105b7e8819422a6b1ce57a2922e460c3d1241dd4a
dm05,place_relative,10,100062,front,failure,0,400,400,action_limit,Relocate the red stapler in front of the red tea-box,reused,dm05/place_relative/place_relative_ep100062_result.json,6826bbb0ae13ee1e458c9249fa72341095ac6adf3dbaa8fe99d8b0f27fb17d98
dm05,place_relative,10,100063,back,failure,0,400,400,action_limit,"Use the left arm to pick up the red stapler, set it behind the red tea-box",reused,dm05/place_relative/place_relative_ep100063_result.json,686ed24fd09b3b01dbb7434ca0af0b596443435ac55488ccdc46c89ff8dbc2d7
dm05,place_relative,11,100067,front,failure,0,400,400,action_limit,Pick up the black remotecontrol and move it in front of the red tea-box,reused,dm05/place_relative/place_relative_ep100067_result.json,9f1d99b871ee1a99a282bd63099d7d8ca1aef33d8cbd4ee5fa587f6fb0cd19a6
dm05,place_relative,11,100068,back,failure,0,400,400,action_limit,Use the left arm to grab the black remotecontrol and place it behind the red tea-box,reused,dm05/place_relative/place_relative_ep100068_result.json,08fc5ba2949c84c7fd6c2ccda3a7c10da48377e484e42be9815a9663cd6a2a0d
dm05,place_relative,12,100072,front,failure,0,400,400,action_limit,Grab the red can and set it in front of the red tea-box,new,dm05/place_relative/place_relative_ep100072_result.json,0ca2b9fae901e868235855c7c18c6346c61b8158d39f85ab216b61f37f36058a
dm05,place_relative,12,100073,back,failure,0,400,400,action_limit,Lift the red can and set it behind the red tea-box,new,dm05/place_relative/place_relative_ep100073_result.json,143ab7bf8cd252c86df3b1f50dbb028d41796aac859e75be1f4de9f2cfcca91d
dm05,place_relative,13,100077,front,success,1,348,400,task_success,Lift the blue soap and set it in front of the red tea-box,new,dm05/place_relative/place_relative_ep100077_result.json,4e115e9bfb5d246621a06d16ca36284f770cbec4ee10432aa44361a4aedf838f
dm05,place_relative,13,100078,back,failure,0,400,400,action_limit,Pick up the blue soap and move it behind the red tea-box,new,dm05/place_relative/place_relative_ep100078_result.json,6046ec1522bacc67a11cae26046d0d0bf6270c4d98ea940cdac4e2c8b6c384f9
dm05,place_relative,14,100082,front,failure,0,400,400,action_limit,"Use the left arm to pick up the gray mouse, set it in front of the brown coffee-box",new,dm05/place_relative/place_relative_ep100082_result.json,36ce8f4ab031e420cf08547a6aa8e68862e878b29691bf83679f869a3eb90e29
dm05,place_relative,14,100083,back,failure,0,400,400,action_limit,Use the left arm to grab the gray mouse and place it behind the brown coffee-box,new,dm05/place_relative/place_relative_ep100083_result.json,f2ae8aedee78bd638b1e00644434923d10a280efed06563ec2f51701b4e6e899
dm05,place_relative,15,100087,front,failure,0,400,400,action_limit,Grab the green toycar and set it in front of the brown coffee-box,new,dm05/place_relative/place_relative_ep100087_result.json,5198d1046f638ba994778528b40299281a74e910a25157dc2ba630bbfb521604
dm05,place_relative,15,100088,back,failure,0,400,400,action_limit,Pick up the green toycar and move it behind the brown coffee-box,new,dm05/place_relative/place_relative_ep100088_result.json,86835361488e43ceb42f259a66c113fe77db865c3e803753ff2b525f0b455a4c
dm05,place_relative,16,100097,front,failure,0,400,400,action_limit,Lift the black remotecontrol and set it in front of the brown coffee-box,new,dm05/place_relative/place_relative_ep100097_result.json,ca24854e556c6b1fe4551b7cd29b803e275e46cd6d249a9f2429ce7fbd651ff0
dm05,place_relative,16,100098,back,failure,0,400,400,action_limit,Use the right arm to grab the black remotecontrol and place it behind the brown coffee-box,new,dm05/place_relative/place_relative_ep100098_result.json,a7065a34ced8360d31d64c02d98b5b30f7c606559f3188e4151eb8fbbeda9bac
dm05,place_relative,17,100102,front,failure,0,400,400,action_limit,Use the right arm to grab the red can and place it in front of the brown coffee-box,new,dm05/place_relative/place_relative_ep100102_result.json,386bfb217267bb47812457b8266bd00ee8b6c469e809f8399c0acb2b54c90a16
dm05,place_relative,17,100103,back,failure,0,400,400,action_limit,Pick up the red can and move it behind the brown coffee-box,new,dm05/place_relative/place_relative_ep100103_result.json,873a15c7d9f824b377b506172f61e82d63a6aad66d767156499d10e054e30d14
dm05,place_relative,18,100107,front,failure,0,400,400,action_limit,Use the right arm to grab the blue soap and place it in front of the brown coffee-box,new,dm05/place_relative/place_relative_ep100107_result.json,59fbdfe64fed19a008ba5352f4758f1f4ce4bfb47fba9a80399977f0ae336493
dm05,place_relative,18,100108,back,failure,0,400,400,action_limit,Grab the blue soap and set it behind the brown coffee-box,new,dm05/place_relative/place_relative_ep100108_result.json,71471ce59fd5ab9b03839d78ff33b9aea436d642aac9810b726423f7e8ac950b
dm05,place_relative,19,100112,front,failure,0,400,400,action_limit,Relocate the gray mouse in front of the red tea-box,new,dm05/place_relative/place_relative_ep100112_result.json,5b5b653613b5fdc33a8f9a32a65fe632d9ae14b99cb30ecceb0e87cfefad4f22
dm05,place_relative,19,100113,back,failure,0,400,400,action_limit,Lift the gray mouse and set it behind the red tea-box,new,dm05/place_relative/place_relative_ep100113_result.json,fbe827a798be10521c662dae0412d12ac8e8778599081a9b87e5d121bb9ddf5b
hy_vla,place_relative,0,100007,front,failure,0,400,400,action_limit,Use the right arm to grab the black remotecontrol and place it in front of the red tea-box,reused,hy_vla/place_relative/place_relative_ep100007_result.json,169456d41dd04d381623bcc227463412ff1f7fc50a6aca37a0226b4206e71724
hy_vla,place_relative,0,100008,back,failure,0,400,400,action_limit,Pick up the black remotecontrol and move it behind the red tea-box,reused,hy_vla/place_relative/place_relative_ep100008_result.json,485c98feff2c01bacc51bb3c1fb10799f72d97a16d4c5cc98d630ea535baaa8b
hy_vla,place_relative,1,100012,front,failure,0,400,400,action_limit,Grab the red can and set it in front of the red tea-box,reused,hy_vla/place_relative/place_relative_ep100012_result.json,caa51effefe84fabadfeca47f4ce9c713637c01da943c9c3d2120ba180877e3d
hy_vla,place_relative,1,100013,back,failure,0,400,400,action_limit,Grab the red can and set it behind the red tea-box,reused,hy_vla/place_relative/place_relative_ep100013_result.json,46238ce11767b55821d88772602891ff9084e3a17f7ecd40aeaee378bff44344
hy_vla,place_relative,2,100017,front,failure,0,400,400,action_limit,Lift the blue soap and set it in front of the red tea-box,reused,hy_vla/place_relative/place_relative_ep100017_result.json,f85e30f828fb620d316d41daf919be35f3fd9d33d03677a036667aab0e757347
hy_vla,place_relative,2,100018,back,failure,0,400,400,action_limit,Pick up the blue soap and move it behind the red tea-box,reused,hy_vla/place_relative/place_relative_ep100018_result.json,ca0e923ccd9c741a0bca639202a459d8e60c6ecde7ba1b54382d02bf2f54d1b1
hy_vla,place_relative,3,100022,front,failure,0,400,400,action_limit,Relocate the gray mouse in front of the brown coffee-box,reused,hy_vla/place_relative/place_relative_ep100022_result.json,d5943bc450fa41d6256740f0267c50b23f870d2d2291e888ad592d135bba384c
hy_vla,place_relative,3,100023,back,failure,0,400,400,action_limit,Use the left arm to grab the gray mouse and place it behind the brown coffee-box,reused,hy_vla/place_relative/place_relative_ep100023_result.json,20fe4e8c3ff6de5f9e5a5e2ff7daa23fd9799e57a9b1001cad60bd82f2f6f5af
hy_vla,place_relative,4,100027,front,failure,0,400,400,action_limit,Use the left arm to grab the green toycar and place it in front of the brown coffee-box,reused,hy_vla/place_relative/place_relative_ep100027_result.json,3ae739d990736418c3942d5ae824c46b7f0382c6bd945ff2232c1930bda591dc
hy_vla,place_relative,4,100028,back,failure,0,400,400,action_limit,Grab the green toycar and set it behind the brown coffee-box,reused,hy_vla/place_relative/place_relative_ep100028_result.json,55b3eee1c13e3c26eb69e4909a21bbeea27c29146ee40f6568bc624162eadece
hy_vla,place_relative,5,100032,front,failure,0,400,400,action_limit,Grab the red stapler and set it in front of the brown coffee-box,reused,hy_vla/place_relative/place_relative_ep100032_result.json,c46ab2a15a91fecadffa37cced12448732caabdaf27c2f739a568a53c5434c47
hy_vla,place_relative,5,100033,back,failure,0,400,400,action_limit,"Use the right arm to pick up the red stapler, set it behind the brown coffee-box",reused,hy_vla/place_relative/place_relative_ep100033_result.json,7b54f73e8aae7fd7109531f6fc9e108406e187cc9306ea61e596f1c0c84a10f8
hy_vla,place_relative,6,100042,front,failure,0,400,400,action_limit,"Use the left arm to pick up the red can, set it in front of the brown coffee-box",reused,hy_vla/place_relative/place_relative_ep100042_result.json,459bc8ed1e3bef79a3c6525c5cce4c353d496636f9d46e450fd5a19a598df212
hy_vla,place_relative,6,100043,back,failure,0,400,400,action_limit,Use the left arm to grab the red can and place it behind the brown coffee-box,reused,hy_vla/place_relative/place_relative_ep100043_result.json,2aacd1d5659e893e7a05f7b0fd868eadca622e64be553c7720a32b7f2c32f62a
hy_vla,place_relative,7,100047,front,failure,0,400,400,action_limit,Use the left arm to grab the blue soap and place it in front of the brown coffee-box,reused,hy_vla/place_relative/place_relative_ep100047_result.json,4de37b06568510bfd9f709ed800104e8efec2c49cb985de505832a502b9a423d
hy_vla,place_relative,7,100048,back,failure,0,400,400,action_limit,Grab the blue soap and set it behind the brown coffee-box,reused,hy_vla/place_relative/place_relative_ep100048_result.json,e98b1c4d6356366af99d8934aadc1e7bc3598c4a5d126672def7a225a244613d
hy_vla,place_relative,8,100052,front,failure,0,400,400,action_limit,Use the right arm to grab the gray mouse and place it in front of the red tea-box,reused,hy_vla/place_relative/place_relative_ep100052_result.json,3ccc64ff53f9a54f783f40baf0aa64ebfc60fbb29cdf185a17a959d2fcebd0ac
hy_vla,place_relative,8,100053,back,failure,0,400,400,action_limit,Use the right arm to grab the gray mouse and place it behind the red tea-box,reused,hy_vla/place_relative/place_relative_ep100053_result.json,59eec9f712ff6b8180e8df247daf66ee25cb13dcdb13a01708cabb206ff48889
hy_vla,place_relative,9,100057,front,failure,0,400,400,action_limit,"Use the left arm to pick up the green toycar, set it in front of the red tea-box",reused,hy_vla/place_relative/place_relative_ep100057_result.json,1d19a036d170bbab5ee38c8d06f8c35d25f119131e33ff80105b55ba2e3da3ec
